Taxi Affiliation Services,3.25,50.0
Blue Ribbon Taxi Association Inc.,82.75,27.05
Medallion Leasin,70.75,20.25
Sun Taxi,84.0,26.3
KOAM Taxi Association,53.75,20.3
City Service,53.25,26.02
Globe Taxi,67.5,27.88
"Taxicab Insurance Agency, LLC",56.5,23.0
Flash Cab,74.75,23.65
Choice Taxi Association,88.0,28.1
Sun Taxi,76.0,36.45
Medallion Leasin,51.75,20.94
Medallion Leasin,54.25,21.56
Choice Taxi Association,68.0,28.1
Sun Taxi,72.5,28.5
Sun Taxi,61.75,20.05
Taxi Affiliation Services,96.5,50.0
Sun Taxi,84.0,26.7
"Taxicab Insurance Agency, LLC",68.75,21.05
Flash Cab,48.25,20.69
Flash Cab,75.5,23.6
City Service,69.75,22.55
"Taxicab Insurance Agency, LLC",69.25,21.85
"Taxicab Insurance Agency, LLC",69.0,21.9
Blue Ribbon Taxi Association Inc.,96.25,30.25
Sun Taxi,72.75,24.25
Taxi Affiliation Services,50.25,20.9
Top Cab Affiliation,63.5,20.4
Taxi Affiliation Services,78.25,24.35
Flash Cab,66.75,21.45
Flash Cab,90.5,21.9
Sun Taxi,84.0,25.8
Flash Cab,69.0,21.5
Sun Taxi,90.75,28.05
Medallion Leasin,71.25,22.75
Blue Ribbon Taxi Association Inc.,114.75,27.55
Chicago Independents,46.5,22.92
Flash Cab,123.0,25.5
Sun Taxi,71.5,29.88
Taxi Affiliation Services,74.75,21.55
U Taxicab,51.75,20.8
Globe Taxi,69.0,45.0
"Taxicab Insurance Agency, LLC",61.5,25.0
City Service,76.25,25.25
Top Cab Affiliation,63.0,20.4
Taxi Affiliation Services,69.5,22.3
Taxi Affiliation Services,52.25,22.65
Chicago Independents,55.25,24.2
Globe Taxi,98.5,31.4
Sun Taxi,61.5,25.12
Chicago Independents,71.5,22.6
City Service,59.25,22.56
Taxi Affiliation Services,75.5,23.8
City Service,83.0,38.0
Sun Taxi,71.0,22.1
Choice Taxi Association,70.0,31.6
Taxi Affiliation Services,63.5,20.9
Taxi Affiliation Services,42.75,20.8
City Service,52.0,21.75
Chicago Independents,64.0,20.5
"Taxicab Insurance Agency, LLC",125.0,20.08
Chicago Independents,83.5,39.6
City Service,63.0,20.2
Taxicab Insurance Agency Llc,89.5,29.2
Blue Ribbon Taxi Association Inc.,62.0,20.1
Chicago Independents,70.0,22.5
Taxi Affiliation Services,67.25,22.35
Sun Taxi,61.25,20.05
Taxi Affiliation Services,50.25,20.4
Sun Taxi,83.25,25.0
Medallion Leasin,45.5,20.38
Chicago Independents,180.75,35.0
Taxi Affiliation Services,68.0,21.6
Taxi Affiliation Services,61.5,20.3
Chicago Independents,40.75,20.55
City Service,72.0,24.5
Taxicab Insurance Agency Llc,41.25,23.94
"Taxicab Insurance Agency, LLC",64.25,20.55
Taxi Affiliation Services,80.75,25.55
Chicago Independents,69.5,22.5
Star North Taxi Management Llc,89.0,20.92
Flash Cab,54.75,22.31
Chicago Independents,77.0,24.7
Flash Cab,73.75,23.45
"Taxicab Insurance Agency, LLC",115.0,37.1
Sun Taxi,53.75,20.44
Sun Taxi,65.0,20.44
"Taxicab Insurance Agency, LLC",70.5,22.4
City Service,75.0,34.35
Taxi Affiliation Services,80.0,26.5
Sun Taxi,65.0,26.25
Taxi Affiliation Services,90.0,28.3
Chicago Independents,66.75,21.35
Chicago Independents,18.5,30.0
312 Medallion Management Corp,62.25,20.95
Sun Taxi,82.0,25.9
Sun Taxi,51.25,20.56
Globe Taxi,39.0,30.0
City Service,75.25,21.19
Chicago Independents,85.5,33.25
Globe Taxi,68.0,21.6
City Service,41.75,21.38
Sun Taxi,68.0,21.8
Flash Cab,91.75,21.26
City Service,91.0,30.0
Top Cab Affiliation,31.5,37.0
City Service,55.5,26.55
Taxi Affiliation Services,11.25,35.0
"Taxicab Insurance Agency, LLC",46.5,21.25
Sun Taxi,83.75,30.35
Flash Cab,95.5,29.2
Flash Cab,54.25,21.81
Taxi Affiliation Services,32.75,25.0
Medallion Leasin,68.0,22.3
Globe Taxi,50.0,21.38
Globe Taxi,60.5,20.5
Flash Cab,30.5,30.0
Top Cab Affiliation,51.0,21.6
Choice Taxi Association,64.25,20.6
Taxi Affiliation Services,75.75,22.35
Taxi Affiliation Services,32.25,21.0
City Service,36.25,25.0
Taxi Affiliation Services,10.75,25.0
Sun Taxi,100.0,20.2
Medallion Leasin,94.5,20.3
"Taxicab Insurance Agency, LLC",62.5,20.05
Taxi Affiliation Services,29.25,30.0
City Service,73.0,20.12
Taxi Affiliation Services,49.75,25.0
Taxi Affiliation Services,17.25,25.0
Taxi Affiliation Services,13.0,25.0
Chicago Independents,59.0,25.0
Taxi Affiliation Services,93.75,20.05
Taxi Affiliation Services,214.5,173.0
Taxi Affiliation Services,3.25,50.0
Top Cab Affiliation,51.25,40.0
Taxi Affiliation Services,13.25,40.0
Taxi Affiliation Services,3.25,35.0
Taxi Affiliation Services,3.25,30.0
Taxi Affiliation Services,9.5,30.0
Sun Taxi,3.25,39.0
Taxi Affiliation Services,27.5,25.0
"Taxicab Insurance Agency, LLC",42.5,30.0
Taxi Affiliation Services,37.5,25.0
Top Cab Affiliation,23.75,25.0
Taxi Affiliation Services,12.5,40.0
Taxi Affiliation Services,17.25,50.0
Top Cab Affiliation,9.25,25.0
Top Cab Affiliation,10.25,25.0
Top Cab Affiliation,9.0,25.0
Top Cab Affiliation,9.75,25.0
City Service,31.5,25.0
Chicago Independents,3.25,40.0
Chicago Independents,60.0,50.0
Medallion Leasin,65.5,21.3
"Taxicab Insurance Agency, LLC",45.25,25.0
"Taxicab Insurance Agency, LLC",42.75,25.0
Sun Taxi,93.75,20.05
Flash Cab,4.25,22.94
Flash Cab,6.0,25.0
Top Cab Affiliation,13.75,25.0
City Service,3.25,45.0
Medallion Leasin,44.5,25.0
Taxi Affiliation Services,44.5,25.0
Top Cab Affiliation,13.5,25.0
Taxi Affiliation Services,7.25,50.0
Taxi Affiliation Services,3.25,47.0
Taxicab Insurance Agency Llc,49.25,49.25
Taxi Affiliation Services,12.0,50.0
Top Cab Affiliation,22.0,25.0
Chicago Independents,41.0,30.0
Taxi Affiliation Services,40.75,25.0
Flash Cab,41.25,40.0
Taxi Affiliation Services,18.5,118.0
Taxi Affiliation Services,15.25,50.0
Sun Taxi,47.5,21.45
Taxi Affiliation Services,130.0,26.1
"Taxicab Insurance Agency, LLC",38.5,25.6
Chicago Independents,30.5,30.0
Sun Taxi,25.5,21.0
Sun Taxi,25.75,35.0
Taxi Affiliation Services,3.25,30.0
Flash Cab,82.75,20.81
Sun Taxi,25.5,20.5
Taxi Affiliation Services,30.0,35.0
City Service,76.75,20.31
Globe Taxi,100.0,25.25
Star North Taxi Management Llc,46.25,42.0
Sun Taxi,54.0,25.0
Choice Taxi Association,46.5,30.0
Sun Taxi,43.75,40.0
"Taxicab Insurance Agency, LLC",3.25,42.0
"Taxicab Insurance Agency, LLC",67.5,22.3
Choice Taxi Association,100.0,20.1
Flash Cab,67.25,35.0
Sun Taxi,85.0,21.38
Taxi Affiliation Services,57.5,22.0
Sun Taxi,59.75,21.09
Taxi Affiliation Services,96.25,30.8
Sun Taxi,71.5,21.6
Chicago Independents,79.0,21.75
Flash Cab,74.75,21.31
"Taxicab Insurance Agency, LLC",13.0,25.0
Choice Taxi Association,38.75,50.0
Flash Cab,32.75,30.0
City Service,74.75,23.55
Chicago Independents,94.75,30.85
Flash Cab,91.75,21.34
Taxi Affiliation Services,0.0,75.0
City Service,47.5,40.0
Flash Cab,44.75,22.0
Sun Taxi,55.0,26.25
Taxi Affiliation Services,111.5,25.0
Taxi Affiliation Services,124.0,39.5
Taxi Affiliation Services,89.0,27.7
Taxicab Insurance Agency Llc,107.0,42.75
Medallion Leasin,104.0,32.8
Taxi Affiliation Services,82.75,22.65
Globe Taxi,63.5,20.62
Globe Taxi,80.75,26.35
Top Cab Affiliation,98.5,32.6
Taxi Affiliation Services,91.0,31.7
Taxi Affiliation Services,67.75,20.95
Choice Taxi Association,77.5,24.0
Medallion Leasin,85.25,27.35
Star North Taxi Management Llc,79.75,25.95
City Service,52.5,22.25
Taxicab Insurance Agency Llc,88.75,20.14
Flash Cab,69.0,21.0
Blue Ribbon Taxi Association,64.75,20.65
Top Cab Affiliation,94.75,29.05
Sun Taxi,78.25,31.44
"Taxicab Insurance Agency, LLC",66.0,21.1
Taxi Affiliation Services,52.0,40.0
Taxi Affiliation Services,29.75,22.0
Taxi Affiliation Services,50.0,35.0
Taxi Affiliation Services,61.5,20.35
City Service,47.25,50.0
Taxi Affiliation Services,19.25,47.0
Flash Cab,10.25,25.0
City Service,62.25,20.02
Medallion Leasin,44.75,30.0
Taxi Affiliation Services,46.0,25.0
City Service,46.5,45.0
Chicago Independents,91.25,28.7
Sun Taxi,100.0,20.2
Taxi Affiliation Services,45.5,21.0
Taxi Affiliation Services,3.25,50.0
City Service,61.5,21.2
Sun Taxi,52.5,20.62
City Service,69.25,21.75
Flash Cab,46.75,25.0
U Taxicab,3.25,60.0
"Taxicab Insurance Agency, LLC",71.0,24.3
Sun Taxi,61.75,25.19
Taxi Affiliation Services,87.0,26.6
Chicago Independents,73.25,22.85
U Taxicab,50.0,35.0
Sun Taxi,92.75,24.95
City Service,85.75,27.75
Sun Taxi,83.75,28.25
Choice Taxi Association,83.5,26.85
Blue Ribbon Taxi Association,70.0,22.1
Chicago Independents,63.0,20.7
City Service,86.5,25.0
Taxi Affiliation Services,63.75,20.45
Sun Taxi,111.5,42.0
Flash Cab,68.0,22.1
Sun Taxi,116.25,35.85
Taxi Affiliation Services,49.5,25.0
City Service,34.75,25.0
Globe Taxi,67.25,25.0
Flash Cab,54.75,22.1
"Taxicab Insurance Agency, LLC",68.0,20.55
City Service,44.75,25.0
Top Cab Affiliation,21.75,30.0
Taxi Affiliation Services,19.5,40.0
Taxi Affiliation Services,3.25,21.1
Sun Taxi,37.25,40.0
City Service,121.5,24.5
Flash Cab,95.25,22.46
U Taxicab,3.25,496.0
Sun Taxi,79.25,31.69
Sun Taxi,100.0,25.25
24 Seven Taxi,71.75,36.0
City Service,125.0,25.2
Flash Cab,67.5,25.75
Sun Taxi,120.0,24.2
Taxicab Insurance Agency Llc,59.5,35.0
Taxi Affiliation Services,99.5,25.0
"Taxicab Insurance Agency, LLC",122.75,47.8
Taxi Affiliation Services,62.5,23.5
Chicago Independents,82.0,31.88
Chicago Independents,87.75,26.45
Medallion Leasin,72.25,23.31
"Taxicab Insurance Agency, LLC",78.0,25.9
"Taxicab Insurance Agency, LLC",62.75,20.25
"Taxicab Insurance Agency, LLC",81.5,25.8
Star North Taxi Management Llc,90.75,40.0
24 Seven Taxi,69.5,27.62
Globe Taxi,60.75,20.05
Star North Taxi Management Llc,120.25,37.15
Sun Taxi,53.0,21.5
Sun Taxi,58.5,20.4
City Service,65.5,22.9
"Taxicab Insurance Agency, LLC",67.0,21.3
"Taxicab Insurance Agency, LLC",83.5,20.1
Flash Cab,69.5,22.3
Taxicab Insurance Agency Llc,65.5,22.1
City Service,123.5,38.0
Taxi Affiliation Services,41.25,29.0
Taxi Affiliation Services,107.0,25.0
Globe Taxi,103.5,22.4
Taxi Affiliation Services,39.75,25.0
Taxi Affiliation Services,7.5,60.0
Taxi Affiliation Services,6.75,20.08
Taxi Affiliation Services,5.5,50.0
Taxi Affiliation Services,6.25,50.0
Chicago Independents,78.25,21.69
Taxi Affiliation Services,75.0,25.05
Medallion Leasin,39.75,25.0
Sun Taxi,150.0,37.75
Choice Taxi Association,74.5,23.65
Choice Taxi Association,40.75,25.0
Medallion Leasin,62.0,20.2
Flash Cab,64.5,21.6
Flash Cab,53.25,20.5
Globe Taxi,111.25,23.15
Chicago Independents,59.5,22.38
Chicago Taxicab,63.5,21.25
U Taxicab,3.5,20.7
Taxi Affiliation Services,63.75,21.25
Medallion Leasin,90.5,28.2
Sun Taxi,79.5,30.25
City Service,69.5,22.9
Sun Taxi,105.25,33.65
City Service,93.75,24.69
Flash Cab,60.75,20.25
Flash Cab,57.75,22.56
Globe Taxi,73.0,24.1
Taxi Affiliation Services,70.5,22.8
Sun Taxi,39.75,20.02
City Service,100.25,32.45
Taxi Affiliation Services,28.25,50.0
Flash Cab,50.0,50.0
"Taxicab Insurance Agency, LLC",43.75,20.88
Chicago Independents,42.75,40.0
Choice Taxi Association,44.25,25.0
City Service,37.0,25.0
Flash Cab,50.5,25.0
Sun Taxi,85.0,21.38
Globe Taxi,72.25,25.0
Flash Cab,43.25,25.0
Taxi Affiliation Services,99.75,20.05
Flash Cab,56.25,21.94
Medallion Leasin,87.5,21.15
Choice Taxi Association,3.25,30.06
"Taxicab Insurance Agency, LLC",77.5,21.6
Sun Taxi,3.75,24.19
Sun Taxi,48.25,24.0
Medallion Leasin,84.75,26.85
City Service,71.5,30.25
City Service,84.25,21.19
City Service,45.75,22.58
Flash Cab,85.0,21.38
Sun Taxi,150.0,30.2
Sun Taxi,50.25,20.81
"Taxicab Insurance Agency, LLC",69.5,22.7
Medallion Leasin,60.5,22.12
Sun Taxi,54.5,22.25
Sun Taxi,66.25,21.25
City Service,164.5,52.4
Chicago Independents,70.75,22.45
Flash Cab,181.75,27.34
Chicago Taxicab,55.75,25.0
City Service,108.0,21.8
Flash Cab,118.0,25.3
Sun Taxi,54.25,21.81
Taxi Affiliation Services,75.0,22.6
Sun Taxi,55.25,23.19
Flash Cab,78.75,25.25
Top Cab Affiliation,51.0,20.85
Medallion Leasin,72.25,21.75
Flash Cab,3.5,20.12
Blue Ribbon Taxi Association Inc.,3.25,40.0
Sun Taxi,103.5,36.3
Sun Taxi,68.0,22.1
Chicago Independents,73.5,24.45
Sun Taxi,54.75,24.81
"Taxicab Insurance Agency, LLC",62.0,20.1
"Taxicab Insurance Agency, LLC",3.5,31.04
City Service,3.5,22.38
U Taxicab,3.25,100.0
Taxi Affiliation Services,50.0,40.0
Chicago Independents,83.5,30.9
Sun Taxi,55.5,50.0
City Service,88.75,26.95
Globe Taxi,101.75,37.28
Globe Taxi,71.75,21.65
Chicago Independents,73.75,20.45
City Service,66.5,21.6
Sun Taxi,56.5,21.45
Taxi Affiliation Services,57.5,25.5
Flash Cab,69.75,27.19
Blue Ribbon Taxi Association Inc.,36.5,30.0
Taxi Affiliation Services,43.75,25.0
Medallion Leasin,43.0,22.0
Top Cab Affiliation,102.75,45.0
Globe Taxi,175.0,35.1
Taxi Affiliation Services,70.5,22.2
Flash Cab,102.25,41.44
Globe Taxi,72.0,22.5
City Service,125.0,37.8
U Taxicab,102.25,30.15
U Taxicab,94.0,29.1
Chicago Taxicab,72.0,22.0
Taxi Affiliation Services,67.0,25.6
Taxi Affiliation Services,102.5,34.5
Top Cab Affiliation,87.0,27.8
"Taxicab Insurance Agency, LLC",105.25,33.35
Medallion Leasin,28.75,25.0
Medallion Leasin,154.75,24.49
Globe Taxi,72.0,21.75
Taxi Affiliation Services,95.25,29.65
Taxi Affiliation Services,69.5,22.05
Taxi Affiliation Services,102.75,39.9
City Service,115.0,34.7
Sun Taxi,106.25,33.55
Chicago Independents,66.5,27.12
Taxi Affiliation Services,72.75,22.65
Taxi Affiliation Services,70.5,24.2
City Service,69.75,22.35
Sun Taxi,69.0,22.2
Taxi Affiliation Services,56.25,22.05
Taxicab Insurance Agency Llc,95.0,28.9
312 Medallion Management Corp,74.0,23.8
Medallion Leasin,65.75,20.85
Chicago Independents,72.5,22.98
"Taxicab Insurance Agency, LLC",78.75,24.55
Sun Taxi,85.0,26.1
Chicago Taxicab,119.0,27.45
Setare Inc,81.5,25.2
Sun Taxi,64.0,21.3
Chicago Independents,83.5,27.2
City Service,47.75,30.0
Taxi Affiliation Services,54.0,26.0
Choice Taxi Association,90.25,28.85
"Taxicab Insurance Agency, LLC",68.0,20.1
Globe Taxi,78.5,25.1
"Taxicab Insurance Agency, LLC",62.5,20.4
Flash Cab,83.5,26.8
City Service,68.5,22.1
City Service,59.0,22.25
Taxi Affiliation Services,120.5,41.4
City Service,73.25,23.35
Flash Cab,102.0,21.7
Blue Ribbon Taxi Association Inc.,99.0,38.75
"Taxicab Insurance Agency, LLC",77.5,25.0
"Taxicab Insurance Agency, LLC",220.25,69.4
Taxi Affiliation Services,101.75,33.45
City Service,66.75,27.06
Blue Ribbon Taxi Association Inc.,65.5,21.5
"Taxicab Insurance Agency, LLC",115.0,50.0
Globe Taxi,100.5,72.0
Sun Taxi,55.75,22.19
Sun Taxi,83.5,21.5
Sun Taxi,68.0,21.3
Choice Taxi Association,108.5,33.7
"Taxicab Insurance Agency, LLC",81.0,39.75
Top Cab Affiliation,65.75,25.55
Sun Taxi,63.0,20.2
Flash Cab,96.75,21.64
Sun Taxi,64.25,20.75
KOAM Taxi Association,96.25,50.0
Sun Taxi,76.75,37.88
Chicago Independents,63.5,21.6
Globe Taxi,95.5,24.8
Taxi Affiliation Services,77.75,24.85
Taxi Affiliation Services,74.25,23.15
Sun Taxi,55.25,22.69
Top Cab Affiliation,70.25,22.95
Taxi Affiliation Services,69.5,22.3
Sun Taxi,93.25,29.25
Globe Taxi,96.25,21.75
Taxi Affiliation Services,55.0,22.0
City Service,81.25,25.65
Flash Cab,98.0,20.9
Top Cab Affiliation,64.5,26.5
Globe Taxi,59.5,20.4
City Service,70.25,22.95
Globe Taxi,53.25,21.69
Sun Taxi,45.5,35.0
Flash Cab,65.75,25.56
Top Cab Affiliation,51.75,25.0
Flash Cab,92.5,21.45
Choice Taxi Association,78.25,24.85
Taxicab Insurance Agency Llc,77.75,21.44
Star North Taxi Management Llc,72.75,22.95
Flash Cab,73.75,23.05
Chicago Taxicab,73.75,23.35
Choice Taxi Association,77.0,25.3
Taxi Affiliation Services,51.0,24.75
City Service,105.25,34.35
Flash Cab,94.5,26.25
Medallion Leasin,68.75,26.56
Flash Cab,77.0,25.0
Globe Taxi,54.25,21.69
Sun Taxi,44.75,30.0
Blue Ribbon Taxi Association Inc.,88.25,27.35
Choice Taxi Association,66.25,20.75
Flash Cab,53.25,21.56
Flash Cab,79.75,32.56
Sun Taxi,93.75,31.25
Choice Taxi Association,71.75,25.0
Blue Ribbon Taxi Association Inc.,85.25,21.4
Medallion Leasin,60.0,25.0
Taxi Affiliation Services,3.25,34.0
Taxi Affiliation Services,8.0,31.0
Taxi Affiliation Services,260.5,100.8
"Taxicab Insurance Agency, LLC",46.0,30.0
Top Cab Affiliation,43.25,30.0
Medallion Leasin,3.25,30.08
Taxi Affiliation Services,16.5,50.0
Taxi Affiliation Services,13.0,50.0
Taxi Affiliation Services,66.0,22.05
Taxi Affiliation Services,36.25,23.25
Star North Taxi Management Llc,145.0,37.12
Taxi Affiliation Services,7.25,50.0
Top Cab Affiliation,52.5,50.0
Top Cab Affiliation,10.25,30.8
Top Cab Affiliation,18.75,25.0
Globe Taxi,90.0,22.62
Chicago Independents,44.75,25.0
Flash Cab,11.0,30.0
City Service,60.0,40.0
Sun Taxi,43.25,43.0
Globe Taxi,3.25,40.0
"Taxicab Insurance Agency, LLC",36.0,40.0
Sun Taxi,43.5,35.0
Flash Cab,145.0,29.1
Flash Cab,101.75,24.45
Flash Cab,94.75,24.31
Taxi Affiliation Services,19.5,80.0
Taxi Affiliation Services,5.75,30.0
Taxi Affiliation Services,6.0,50.0
Taxi Affiliation Services,3.25,52.25
Taxi Affiliation Services,8.5,50.0
Taxi Affiliation Services,19.25,40.0
Sun Taxi,3.25,22.0
City Service,3.25,23.0
Taxi Affiliation Services,15.0,35.0
Taxi Affiliation Services,11.75,25.0
Sun Taxi,40.75,25.0
Globe Taxi,100.0,20.1
Top Cab Affiliation,78.0,50.0
"Taxicab Insurance Agency, LLC",19.0,20.8
Taxi Affiliation Services,20.25,50.0
Taxi Affiliation Services,39.0,25.0
Taxi Affiliation Services,23.0,28.0
Taxi Affiliation Services,9.0,50.0
Taxi Affiliation Services,26.75,30.0
City Service,38.5,30.0
Taxi Affiliation Services,5.0,100.0
"Taxicab Insurance Agency, LLC",10.0,30.0
Sun Taxi,42.25,35.0
City Service,44.0,40.0
Taxi Affiliation Services,50.5,20.4
Top Cab Affiliation,18.0,25.0
Medallion Leasin,3.25,30.0
City Service,106.75,33.52
Taxi Affiliation Services,135.25,34.15
Globe Taxi,75.0,20.12
Taxi Affiliation Services,10.5,50.0
Taxi Affiliation Services,9.0,25.0
Flash Cab,3.25,30.0
Flash Cab,3.25,35.0
Top Cab Affiliation,34.25,23.0
Flash Cab,31.5,30.0
Medallion Leasin,78.75,21.55
"Taxicab Insurance Agency, LLC",65.5,30.0
Taxi Affiliation Services,3.25,44.0
Taxi Affiliation Services,69.25,22.7
Patriot Taxi Dba Peace Taxi Associat,84.5,22.25
Taxi Affiliation Services,43.25,25.0
Taxi Affiliation Services,45.75,30.0
Taxi Affiliation Services,45.75,30.0
Medallion Leasin,47.25,25.0
Globe Taxi,67.0,21.75
Sun Taxi,51.25,24.0
Globe Taxi,42.75,28.0
Chicago Independents,52.0,50.0
Taxi Affiliation Services,3.25,60.0
Choice Taxi Association,6.5,40.0
Taxi Affiliation Services,85.0,21.35
Taxi Affiliation Services,58.25,22.0
Chicago Independents,51.5,30.0
Flash Cab,45.5,40.0
Sun Taxi,76.5,36.3
Medallion Leasin,70.0,22.1
Top Cab Affiliation,84.0,24.8
City Service,69.0,37.0
Sun Taxi,82.25,26.35
Medallion Leasin,57.0,23.5
Taxicab Insurance Agency Llc,143.0,32.32
Sun Taxi,120.0,24.2
Star North Taxi Management Llc,104.5,23.92
Sun Taxi,93.25,39.31
Globe Taxi,69.0,22.1
Taxi Affiliation Services,78.25,24.75
Taxi Affiliation Services,70.0,26.0
24 Seven Taxi,64.75,21.44
Choice Taxi Association,50.25,25.7
Flash Cab,53.25,42.0
Taxi Affiliation Services,73.25,28.15
U Taxicab,68.5,22.0
Flash Cab,96.0,21.3
Sun Taxi,75.0,24.2
5 Star Taxi,75.25,22.55
Top Cab Affiliation,102.0,32.7
Choice Taxi Association,453.0,50.0
Taxi Affiliation Services,74.5,24.5
Flash Cab,74.75,23.85
"Taxicab Insurance Agency, LLC",56.5,23.75
Sun Taxi,63.5,20.1
"Taxicab Insurance Agency, LLC",48.5,23.65
Taxi Affiliation Services,16.0,25.0
City Service,62.75,21.15
24 Seven Taxi,44.75,45.0
"Taxicab Insurance Agency, LLC",80.0,22.25
Blue Ribbon Taxi Association,77.0,21.12
Flash Cab,76.0,21.38
Sun Taxi,61.25,25.0
Taxi Affiliation Services,42.25,46.0
Chicago Independents,108.25,24.25
Taxi Affiliation Services,5.75,70.0
Taxi Affiliation Services,11.25,50.0
Globe Taxi,60.0,50.0
Globe Taxi,63.5,20.4
Medallion Leasin,24.75,25.75
City Service,70.75,22.85
"Taxicab Insurance Agency, LLC",48.25,25.0
Flash Cab,71.25,28.06
City Service,62.25,25.06
City Service,64.25,21.35
Medallion Leasin,68.75,20.35
Sun Taxi,71.25,22.55
Flash Cab,95.0,22.65
Chicago Independents,95.0,20.5
Sun Taxi,105.5,41.5
Globe Taxi,36.75,40.0
Sun Taxi,73.25,23.35
City Service,82.75,33.19
Chicago Independents,3.5,77.0
Chicago Independents,69.25,28.06
Sun Taxi,86.25,26.85
Globe Taxi,3.5,21.62
Sun Taxi,80.0,26.5
Sun Taxi,86.25,99.24
Taxi Affiliation Services,103.63,20.8
Flash Cab,71.0,22.2
Flash Cab,84.75,26.35
Chicago Independents,76.25,25.05
Chicago Independents,102.75,32.75
Medallion Leasin,27.5,22.0
Sun Taxi,64.75,21.15
Sun Taxi,112.0,38.2
Chicago Independents,262.0,95.1
Globe Taxi,61.25,20.25
Medallion Leasin,68.0,21.7
Medallion Leasin,85.5,27.4
Taxi Affiliation Services,280.0,56.1
Flash Cab,3.5,50.0
Taxi Affiliation Services,51.5,20.85
City Service,59.0,20.9
Chicago Independents,76.5,24.6
Taxi Affiliation Services,80.25,21.55
Flash Cab,106.0,94.0
Flash Cab,120.0,30.12
Medallion Leasin,61.0,23.75
Taxi Affiliation Services,68.25,21.85
Globe Taxi,68.25,23.95
Taxi Affiliation Services,87.5,27.4
Flash Cab,142.87,29.67
Blue Ribbon Taxi Association,87.5,22.0
Taxi Affiliation Services,68.25,21.95
Sun Taxi,49.75,22.28
Taxi Affiliation Services,76.5,25.1
Flash Cab,63.5,20.2
Medallion Leasin,64.0,20.2
City Service,62.5,20.3
Top Cab Affiliation,79.5,25.0
Sun Taxi,109.75,32.85
City Service,88.25,27.45
Chicago Independents,64.5,21.0
Taxi Affiliation Services,47.0,25.0
Globe Taxi,70.0,22.46
Taxi Affiliation Services,62.75,20.95
Sun Taxi,73.25,23.65
Setare Inc,76.25,30.44
"Taxicab Insurance Agency, LLC",70.0,22.9
Flash Cab,72.5,24.7
Sun Taxi,54.5,22.8
Taxi Affiliation Services,46.75,22.55
Taxi Affiliation Services,44.5,26.0
KOAM Taxi Association,78.25,24.8
Chicago Independents,39.0,22.0
Taxi Affiliation Services,64.0,20.5
City Service,24.75,24.0
Choice Taxi Association,3.25,40.0
Sun Taxi,46.25,25.0
Taxicab Insurance Agency Llc,4.0,35.0
Sun Taxi,43.5,40.0
Medallion Leasin,49.25,40.0
Taxi Affiliation Services,4.75,50.0
City Service,31.0,36.0
City Service,46.0,25.0
"Taxicab Insurance Agency, LLC",77.75,25.85
Taxicab Insurance Agency Llc,104.0,21.0
City Service,68.0,34.0
Sun Taxi,70.0,21.2
Chicago Independents,67.25,21.35
Top Cab Affiliation,74.75,23.95
Globe Taxi,75.25,29.56
Sun Taxi,75.75,20.81
City Service,100.0,20.2
Sun Taxi,70.75,23.55
Taxicab Insurance Agency Llc,52.5,21.25
"Taxicab Insurance Agency, LLC",73.0,22.0
Sun Taxi,69.5,22.4
Taxicab Insurance Agency Llc,68.5,22.6
City Service,65.5,26.88
Globe Taxi,95.5,20.1
Sun Taxi,49.25,25.0
