0.0,132475
20.22,35
20.23,36
20.24,43
20.25,33
20.26,32
20.27,42
20.28,45
20.29,29
20.3,239
20.31,32
20.32,40
20.33,41
20.34,38
20.35,40
20.36,35
20.37,32
20.38,37
20.39,34
20.4,237
20.41,29
20.42,37
20.43,32
20.44,33
20.45,33
20.46,32
20.47,44
20.48,30
20.49,40
20.5,224
20.51,37
20.52,31
20.53,33
20.54,45
20.55,31
20.56,34
20.57,37
20.58,52
20.59,34
20.6,260
20.61,33
20.62,40
20.63,37
20.64,45
20.65,30
20.66,30
20.67,55
20.68,52
20.69,53
20.7,261
20.71,38
20.72,34
20.73,43
20.74,51
20.75,39
20.76,41
20.77,49
20.78,36
20.79,37
20.8,272
20.81,46
20.82,42
20.83,43
20.84,47
20.85,45
20.86,32
20.87,51
20.88,42
20.89,43
20.9,312
20.91,46
20.92,47
20.93,42
20.94,34
20.95,46
20.96,41
20.97,58
20.98,42
20.99,51
21.0,284
21.01,37
21.02,63
21.03,48
21.04,44
21.05,33
21.06,31
21.07,52
21.08,48
21.09,53
21.1,278
21.11,36
21.12,39
21.13,46
21.14,49
21.15,49
21.16,48
21.17,38
21.18,36
21.19,41
21.2,254
21.21,42
21.22,47
21.23,34
21.24,52
21.25,46
21.26,44
21.27,58
21.28,47
21.29,35
21.3,240
21.31,40
21.32,40
21.33,31
21.34,49
21.35,41
21.36,22
21.37,44
21.38,29
21.39,47
21.4,228
21.41,31
21.42,40
21.43,33
21.44,40
21.45,37
21.46,35
21.47,33
21.48,29
21.49,34
21.5,168
21.51,31
21.52,35
21.53,26
21.54,30
21.55,31
21.56,19
21.57,24
21.58,25
21.59,35
21.6,150
21.61,24
21.62,30
21.63,24
21.64,29
21.65,18
21.66,28
21.67,23
21.68,23
21.69,27
21.7,133
21.71,25
21.72,27
21.73,17
21.74,34
21.75,22
21.76,17
21.77,22
21.78,22
21.79,30
21.8,109
21.81,17
21.82,22
21.83,18
21.84,17
21.85,21
21.86,19
21.87,17
21.88,20
21.89,19
21.9,108
21.91,20
21.92,19
21.93,20
21.94,17
21.95,24
21.96,27
21.97,19
21.98,21
21.99,12
22.0,92
22.01,18
22.02,17
22.03,18
22.04,10
22.05,18
22.06,18
22.07,16
22.08,13
22.09,12
22.1,91
22.11,19
22.12,16
22.13,24
22.14,17
22.15,17
22.16,12
22.17,19
22.18,9
22.19,12
22.2,83
22.21,19
22.22,13
22.23,14
22.24,16
22.25,7
22.26,12
22.27,10
22.28,20
22.29,15
22.3,76
22.31,10
22.32,17
22.33,17
22.34,16
22.35,16
22.36,16
22.37,12
22.38,16
22.39,19
22.4,66
22.41,14
22.42,15
22.43,17
22.44,18
22.45,11
22.46,15
22.47,14
22.48,13
22.49,8
22.5,84
22.51,15
22.52,18
22.53,16
22.54,15
22.55,12
22.56,14
22.57,14
22.58,13
22.59,15
22.6,61
22.61,18
22.62,9
22.63,25
22.64,7
22.65,10
22.66,10
22.67,8
22.68,9
22.69,10
22.7,61
22.71,13
22.72,13
22.73,21
22.74,7
22.75,13
22.76,12
22.77,12
22.78,13
22.79,13
22.8,69
22.81,10
22.82,12
22.83,9
22.84,26
22.85,9
22.86,15
22.87,11
22.88,13
22.89,11
22.9,54
22.91,9
22.92,9
22.93,15
22.94,8
22.95,11
22.96,8
22.97,14
22.98,17
22.99,9
23.0,62
23.01,11
23.02,13
23.03,12
23.04,9
23.05,7
23.06,10
23.07,17
23.08,17
23.09,12
23.1,69
23.11,9
23.12,9
23.13,13
23.14,9
23.15,18
23.16,5
23.17,8
23.18,13
23.19,13
23.2,64
23.21,8
23.22,9
23.23,19
23.24,9
23.25,5
23.26,13
23.27,7
23.28,14
23.29,6
23.3,70
23.31,11
23.32,17
23.33,8
23.34,12
23.35,8
23.36,10
23.37,12
23.38,5
23.39,6
23.4,61
23.41,6
23.42,6
23.43,10
23.44,15
23.45,9
23.46,14
23.47,18
23.48,13
23.49,10
23.5,73
23.51,13
23.52,5
23.53,18
23.54,8
23.55,13
23.56,15
23.57,16
23.58,12
23.59,15
23.6,61
23.61,11
23.62,9
23.63,8
23.64,15
23.65,19
23.66,15
23.67,15
23.68,16
23.69,6
23.7,62
23.71,18
23.72,13
23.73,15
23.74,8
23.75,11
23.76,11
23.77,11
23.78,10
23.79,8
23.8,67
23.81,4
23.82,18
23.83,9
23.84,7
23.85,8
23.86,15
23.87,10
23.88,15
23.89,8
23.9,69
23.91,22
23.92,10
23.93,11
23.94,18
23.95,10
23.96,12
23.97,19
23.98,11
23.99,14
24.0,75
24.01,11
24.02,9
24.03,14
24.04,13
24.05,16
24.06,7
24.07,10
24.08,12
24.09,14
24.1,84
24.11,12
24.12,14
24.13,11
24.14,23
24.15,14
24.16,6
24.17,12
24.18,13
24.19,10
24.2,75
24.21,12
24.22,13
24.23,17
24.24,4
24.25,17
24.26,14
24.27,12
24.28,16
24.29,13
24.3,84
24.31,10
24.32,7
24.33,13
24.34,16
24.35,7
24.36,11
24.37,10
24.38,13
24.39,11
24.4,76
24.41,8
24.42,13
24.43,12
24.44,19
24.45,13
24.46,15
24.47,10
24.48,15
24.49,16
24.5,64
24.51,18
24.52,12
24.53,13
24.54,17
24.55,11
24.56,8
24.57,16
24.58,13
24.59,10
24.6,72
24.61,12
24.62,15
24.63,12
24.64,16
24.65,21
24.66,10
24.67,7
24.68,8
24.69,10
24.7,100
24.71,13
24.72,17
24.73,14
24.74,19
24.75,12
24.76,11
24.77,21
24.78,9
24.79,20
24.8,67
24.81,16
24.82,16
24.83,12
24.84,11
24.85,12
24.86,15
24.87,16
24.88,9
24.89,10
24.9,71
24.91,12
24.92,18
24.93,16
24.94,12
24.95,9
24.96,16
24.97,15
24.98,7
24.99,10
25.0,86
25.01,17
25.02,11
25.03,6
25.04,15
25.05,11
25.06,17
25.07,8
25.08,16
25.09,12
25.1,68
25.11,12
25.12,11
25.13,5
25.14,10
25.15,12
25.16,12
25.17,8
25.18,19
25.19,17
25.2,57
25.21,8
25.22,9
25.23,10
25.24,15
25.25,11
25.26,17
25.27,14
25.28,10
25.29,15
25.3,76
25.31,11
25.32,9
25.33,9
25.34,6
25.35,11
25.36,16
25.37,10
25.38,15
25.39,10
25.4,74
25.41,8
25.42,13
25.43,9
25.44,8
25.45,16
25.46,9
25.47,16
25.48,8
25.49,10
25.5,69
25.51,11
25.52,20
25.53,10
25.54,12
25.55,13
25.56,16
25.57,6
25.58,15
25.59,14
25.6,67
25.61,17
25.62,14
25.63,10
25.64,1
25.65,10
25.66,9
25.67,11
25.68,21
25.69,15
25.7,62
25.71,8
25.72,5
25.73,5
25.74,13
25.75,8
25.76,11
25.77,11
25.78,9
25.79,7
25.8,64
25.81,13
25.82,6
25.83,10
25.84,9
25.85,14
25.86,10
25.87,10
25.88,12
25.89,5
25.9,53
25.91,14
25.92,10
25.93,8
25.94,12
25.95,13
25.96,10
25.97,13
25.98,8
25.99,5
26.0,62
26.01,10
26.02,9
26.03,9
26.04,5
26.05,5
26.06,18
26.07,13
26.08,9
26.09,10
26.1,52
26.11,7
26.12,13
26.13,9
26.14,2
26.15,11
26.16,9
26.17,11
26.18,9
26.19,8
26.2,71
26.21,10
26.22,9
26.23,10
26.24,14
26.25,7
26.26,14
26.27,6
26.28,7
26.29,10
26.3,49
26.31,13
26.32,5
26.33,9
26.34,8
26.35,6
26.36,8
26.37,16
26.38,7
26.39,7
26.4,69
26.41,15
26.42,10
26.43,7
26.44,14
26.45,6
26.46,6
26.47,6
26.48,8
26.49,9
26.5,51
26.51,13
26.52,9
26.53,11
26.54,7
26.55,4
26.56,9
26.57,6
26.58,5
26.59,8
26.6,52
26.61,15
26.62,4
26.63,4
26.64,11
26.65,7
26.66,4
26.67,11
26.68,14
26.69,9
26.7,55
26.71,5
26.72,13
26.73,15
26.74,11
26.75,9
26.76,7
26.77,7
26.78,3
26.79,10
26.8,52
26.81,10
26.82,5
26.83,8
26.84,13
26.85,7
26.86,9
26.87,4
26.88,6
26.89,13
26.9,56
26.91,9
26.92,12
26.93,10
26.94,9
26.95,6
26.96,3
26.97,6
26.98,10
26.99,6
27.0,58
27.01,11
27.02,8
27.03,13
27.04,8
27.05,13
27.06,6
27.07,6
27.08,6
27.09,10
27.1,53
27.11,10
27.12,11
27.13,9
27.14,12
27.15,9
27.16,10
27.17,5
27.18,5
27.19,7
27.2,47
27.21,9
27.22,8
27.23,10
27.24,12
27.25,10
27.26,7
27.27,8
27.28,14
27.29,5
27.3,52
27.31,10
27.32,7
27.33,4
27.34,7
27.35,10
27.36,9
27.37,8
27.38,5
27.39,10
27.4,34
27.41,8
27.42,5
27.43,8
27.44,9
27.45,7
27.46,7
27.47,10
27.48,15
27.49,5
27.5,45
27.51,11
27.52,7
27.53,4
27.54,6
27.55,8
27.56,8
27.57,6
27.58,3
27.59,5
27.6,39
27.61,9
27.62,8
27.63,5
27.64,8
27.65,12
27.66,5
27.67,5
27.68,7
27.69,6
27.7,39
27.71,7
27.72,7
27.73,10
27.74,5
27.75,4
27.76,10
27.77,8
27.78,5
27.79,8
27.8,39
27.81,7
27.82,7
27.83,10
27.84,10
27.85,5
27.86,6
27.87,4
27.88,7
27.89,7
27.9,44
27.91,5
27.92,11
27.93,3
27.94,2
27.95,7
27.96,7
27.97,8
27.98,7
27.99,2
28.0,36
28.01,12
28.02,8
28.03,4
28.04,8
28.05,4
28.06,9
28.07,4
28.08,5
28.09,7
28.1,43
28.11,7
28.12,5
28.13,7
28.14,12
28.15,8
28.16,6
28.17,5
28.18,4
28.19,16
28.2,42
28.21,4
28.22,7
28.23,4
28.24,4
28.25,10
28.26,4
28.27,6
28.28,3
28.29,5
28.3,42
28.31,6
28.32,7
28.33,9
28.34,11
28.35,7
28.36,9
28.37,10
28.38,6
28.39,2
28.4,34
28.41,2
28.42,3
28.43,6
28.44,4
28.45,6
28.46,5
28.47,9
28.48,10
28.49,6
28.5,31
28.51,11
28.52,12
28.53,3
28.54,12
28.55,8
28.56,10
28.57,7
28.58,5
28.59,9
28.6,38
28.61,10
28.62,7
28.63,9
28.64,9
28.65,6
28.66,6
28.67,8
28.68,5
28.69,7
28.7,34
28.71,2
28.72,8
28.73,10
28.74,8
28.75,6
28.76,5
28.77,4
28.78,8
28.79,6
28.8,37
28.81,8
28.82,10
28.83,7
28.84,5
28.85,6
28.86,2
28.87,4
28.88,4
28.89,5
28.9,41
28.91,6
28.92,4
28.93,9
28.94,11
28.95,4
28.96,1
28.97,6
28.98,7
28.99,5
29.0,39
29.01,4
29.02,10
29.03,7
29.04,3
29.05,5
29.06,5
29.07,7
29.08,7
29.09,4
29.1,41
29.11,4
29.12,4
29.13,8
29.14,5
29.15,4
29.16,10
29.17,10
29.18,2
29.19,9
29.2,39
29.21,11
29.22,6
29.23,10
29.24,7
29.25,8
29.26,6
29.27,2
29.28,10
29.29,8
29.3,45
29.31,7
29.32,3
29.33,6
29.34,4
29.35,6
29.36,9
29.37,4
29.38,5
29.39,7
29.4,51
29.41,7
29.42,6
29.43,5
29.44,5
29.45,7
29.46,3
29.47,5
29.48,4
29.49,10
29.5,35
29.51,8
29.52,6
29.53,3
29.54,6
29.55,5
29.56,8
29.57,6
29.58,7
29.59,3
29.6,45
29.61,4
29.62,7
29.63,8
29.64,3
29.65,3
29.66,4
29.67,6
29.68,6
29.69,9
29.7,41
29.71,8
29.72,4
29.73,6
29.74,5
29.75,5
29.76,6
29.77,6
29.78,6
29.79,8
29.8,47
29.81,8
29.82,5
29.83,4
29.84,6
29.85,3
29.86,4
29.87,7
29.88,5
29.89,9
29.9,40
29.91,6
29.92,4
29.93,11
29.94,6
29.95,7
29.96,8
29.97,11
29.98,7
29.99,8
30.0,49
30.01,5
30.02,3
30.03,4
30.04,7
30.05,6
30.06,2
30.07,4
30.08,9
30.09,3
30.1,36
30.11,3
30.12,7
30.13,5
30.14,4
30.15,6
30.16,2
30.17,7
30.18,8
30.19,3
30.2,36
30.21,6
30.22,7
30.23,6
30.24,4
30.25,7
30.26,5
30.27,6
30.28,8
30.29,5
30.3,34
30.31,7
30.32,8
30.33,3
30.34,13
30.36,3
30.37,2
30.38,5
30.39,4
30.4,40
30.41,6
30.42,4
30.43,4
30.44,6
30.45,6
30.46,4
30.47,3
30.48,4
30.49,6
30.5,31
30.51,3
30.52,3
30.53,6
30.54,6
30.55,8
30.56,6
30.57,6
30.58,7
30.59,7
30.6,40
30.61,9
30.62,9
30.63,5
30.64,6
30.65,9
30.66,9
30.67,4
30.68,7
30.69,7
30.7,42
30.71,4
30.72,9
30.73,4
30.74,4
30.75,4
30.76,8
30.77,4
30.78,4
30.79,7
30.8,39
30.81,10
30.82,6
30.83,6
30.84,9
30.85,6
30.86,4
30.87,6
30.88,4
30.89,5
30.9,42
30.91,4
30.92,6
30.93,6
30.94,5
30.95,5
30.96,7
30.97,7
30.98,1
30.99,6
31.0,45
31.01,5
31.02,11
31.03,9
31.04,3
31.05,5
31.06,7
31.07,7
31.08,4
31.09,7
31.1,44
31.11,7
31.12,5
31.13,7
31.14,6
31.15,7
31.16,4
31.17,3
31.18,2
31.19,2
31.2,34
31.21,8
31.22,4
31.23,6
31.24,4
31.25,5
31.26,8
31.27,10
31.28,3
31.29,2
31.3,45
31.31,2
31.32,3
31.33,3
31.34,8
31.35,7
31.36,3
31.37,4
31.38,8
31.39,5
31.4,48
31.41,6
31.42,4
31.43,3
31.44,6
31.45,12
31.46,4
31.47,8
31.48,6
31.49,6
31.5,39
31.51,7
31.52,8
31.53,4
31.54,7
31.55,7
31.56,3
31.57,5
31.58,6
31.59,4
31.6,32
31.61,5
31.62,5
31.63,6
31.64,6
31.65,6
31.66,7
31.67,3
31.68,6
31.69,4
31.7,33
31.71,4
31.72,2
31.73,5
31.74,4
31.75,3
31.76,7
31.77,5
31.78,9
31.79,4
31.8,26
31.81,5
31.82,10
31.83,5
31.84,5
31.85,6
31.86,7
31.87,7
31.88,9
31.89,2
31.9,28
31.91,6
31.92,3
31.93,4
31.94,6
31.95,6
31.96,4
31.97,6
31.98,4
31.99,4
32.0,31
32.01,2
32.02,2
32.03,2
32.04,5
32.05,3
32.07,11
32.08,5
32.09,7
32.1,27
32.11,6
32.12,7
32.13,8
32.14,6
32.15,8
32.16,6
32.17,3
32.18,2
32.19,5
32.2,27
32.21,4
32.22,4
32.23,5
32.24,2
32.25,2
32.26,5
32.27,3
32.28,3
32.29,5
32.3,22
32.31,3
32.32,4
32.33,3
32.34,2
32.35,6
32.36,5
32.37,4
32.38,2
32.39,5
32.4,27
32.41,2
32.42,1
32.43,2
32.44,4
32.45,3
32.46,1
32.47,6
32.48,2
32.49,3
32.5,25
32.51,1
32.52,2
32.53,6
32.54,2
32.55,2
32.56,1
32.57,7
32.58,6
32.59,3
32.6,15
32.61,3
32.62,3
32.63,3
32.64,2
32.65,1
32.66,7
32.67,2
32.68,1
32.69,8
32.7,32
32.72,1
32.73,5
32.74,2
32.75,3
32.76,4
32.77,5
32.78,3
32.79,7
32.8,21
32.82,5
32.83,5
32.84,3
32.85,5
32.86,3
32.87,1
32.88,4
32.89,4
32.9,21
32.91,2
32.92,6
32.93,3
32.94,4
32.95,2
32.96,5
32.97,2
32.98,4
32.99,2
33.0,18
33.01,3
33.02,3
33.03,4
33.04,2
33.05,3
33.06,3
33.07,3
33.08,2
33.09,6
33.1,26
33.11,5
33.12,4
33.13,8
33.14,1
33.15,8
33.16,5
33.17,3
33.18,2
33.19,2
33.2,13
33.21,4
33.22,2
33.23,2
33.24,12
33.25,2
33.26,7
33.27,7
33.28,5
33.29,3
33.3,23
33.31,5
33.32,5
33.33,5
33.34,5
33.35,3
33.36,9
33.37,8
33.38,5
33.39,6
33.4,19
33.41,3
33.42,3
33.43,3
33.44,8
33.45,6
33.46,5
33.47,3
33.48,7
33.49,8
33.5,18
33.51,6
33.52,2
33.53,4
33.54,3
33.55,4
33.56,3
33.57,4
33.58,2
33.59,6
33.6,22
33.61,1
33.62,6
33.63,5
33.64,5
33.65,9
33.66,2
33.67,1
33.68,4
33.69,8
33.7,19
33.71,2
33.72,2
33.73,4
33.74,6
33.75,3
33.76,3
33.77,2
33.78,1
33.79,1
33.8,22
33.81,3
33.82,1
33.83,4
33.84,6
33.85,3
33.86,2
33.87,1
33.88,2
33.89,4
33.9,13
33.91,1
33.93,3
33.94,7
33.95,1
33.96,5
33.97,3
33.98,5
33.99,3
34.0,20
34.01,3
34.02,8
34.04,7
34.05,9
34.06,4
34.07,6
34.08,1
34.09,3
34.1,18
34.12,2
34.13,6
34.14,1
34.16,2
34.18,3
34.19,5
34.2,20
34.21,1
34.22,2
34.23,1
34.24,4
34.25,1
34.26,2
34.27,2
34.28,4
34.29,3
34.3,16
34.31,1
34.32,1
34.33,3
34.34,1
34.35,8
34.36,3
34.37,2
34.38,3
34.39,3
34.4,14
34.41,4
34.42,3
34.43,2
34.44,1
34.45,1
34.46,3
34.47,2
34.48,5
34.49,3
34.5,19
34.51,2
34.52,4
34.53,3
34.54,1
34.55,1
34.56,5
34.57,4
34.58,1
34.59,4
34.6,16
34.61,2
34.62,3
34.63,1
34.64,2
34.66,6
34.67,4
34.69,3
34.7,19
34.71,1
34.72,3
34.73,2
34.74,4
34.75,2
34.76,1
34.77,2
34.78,4
34.79,4
34.8,7
34.81,1
34.82,3
34.83,2
34.84,4
34.85,3
34.86,5
34.88,3
34.9,17
34.91,3
34.92,4
34.94,1
34.95,1
34.96,1
34.97,2
34.98,4
34.99,3
35.0,19
35.01,3
35.02,1
35.03,3
35.04,2
35.05,2
35.06,3
35.07,1
35.08,2
35.09,1
35.1,13
35.11,2
35.13,3
35.14,5
35.15,2
35.16,3
35.18,2
35.19,2
35.2,20
35.21,1
35.22,4
35.23,1
35.24,2
35.25,4
35.26,3
35.27,1
35.28,1
35.29,1
35.3,16
35.31,2
35.32,1
35.33,1
35.34,4
35.35,2
35.36,2
35.37,1
35.38,2
35.39,1
35.4,17
35.41,3
35.42,3
35.44,2
35.45,2
35.46,2
35.47,3
35.48,1
35.49,2
35.5,18
35.51,2
35.52,4
35.53,1
35.54,4
35.55,4
35.56,4
35.57,1
35.58,5
35.59,2
35.6,16
35.61,6
35.62,2
35.63,2
35.64,3
35.65,3
35.67,1
35.68,4
35.69,3
35.7,14
35.71,2
35.72,4
35.73,3
35.75,3
35.76,1
35.77,3
35.78,7
35.79,1
35.8,12
35.81,3
35.82,3
35.83,3
35.84,2
35.85,4
35.86,3
35.87,2
35.88,1
35.89,2
35.9,21
35.91,3
35.92,3
35.93,2
35.94,3
35.95,4
35.96,1
35.97,2
35.98,1
35.99,2
36.0,18
36.01,2
36.02,3
36.03,2
36.04,3
36.07,2
36.08,4
36.09,1
36.1,17
36.11,2
36.12,2
36.13,1
36.14,3
36.15,2
36.16,1
36.17,1
36.18,1
36.19,5
36.2,19
36.21,2
36.22,4
36.24,2
36.25,3
36.26,2
36.27,2
36.28,2
36.29,1
36.3,9
36.31,3
36.32,4
36.33,1
36.34,1
36.36,2
36.38,2
36.39,1
36.4,15
36.41,2
36.43,1
36.46,3
36.47,1
36.48,3
36.49,2
36.5,11
36.51,2
36.52,2
36.54,3
36.55,3
36.56,2
36.57,3
36.6,15
36.61,1
36.62,3
36.64,1
36.66,1
36.67,2
36.68,1
36.69,3
36.7,11
36.71,2
36.74,1
36.75,2
36.77,2
36.78,1
36.79,1
36.8,17
36.81,2
36.82,3
36.83,3
36.84,5
36.85,2
36.86,1
36.87,1
36.88,2
36.9,11
36.91,3
36.92,1
36.93,4
36.94,1
36.95,2
36.96,1
36.97,1
36.99,2
37.0,9
37.01,2
37.02,1
37.03,4
37.04,1
37.05,1
37.07,3
37.08,2
37.09,2
37.1,13
37.11,5
37.12,2
37.13,1
37.15,2
37.16,2
37.18,3
37.19,2
37.2,11
37.22,3
37.23,3
37.24,2
37.25,2
37.27,3
37.28,1
37.29,1
37.3,14
37.31,1
37.32,3
37.33,1
37.34,1
37.35,3
37.36,3
37.37,3
37.38,1
37.39,2
37.4,12
37.42,1
37.44,1
37.45,2
37.46,1
37.47,1
37.48,4
37.49,2
37.5,11
37.51,2
37.53,1
37.54,3
37.55,1
37.57,1
37.58,1
37.59,2
37.6,6
37.61,1
37.62,3
37.63,1
37.64,2
37.65,2
37.66,1
37.67,3
37.69,2
37.7,11
37.72,2
37.73,3
37.74,4
37.75,1
37.76,2
37.77,1
37.78,1
37.79,1
37.8,5
37.81,4
37.84,2
37.85,1
37.86,2
37.87,1
37.88,1
37.9,11
37.91,2
37.92,5
37.94,2
37.96,2
37.97,2
37.98,1
37.99,2
38.0,10
38.01,1
38.02,1
38.04,2
38.06,2
38.08,1
38.1,12
38.12,2
38.14,2
38.15,1
38.18,1
38.19,2
38.2,13
38.21,1
38.22,1
38.23,2
38.24,1
38.25,2
38.26,2
38.27,3
38.28,1
38.3,12
38.31,2
38.33,3
38.35,1
38.36,2
38.38,2
38.39,2
38.4,4
38.43,1
38.45,1
38.46,3
38.48,2
38.5,10
38.51,1
38.54,1
38.55,1
38.57,5
38.58,1
38.59,2
38.6,10
38.61,1
38.62,1
38.63,2
38.64,2
38.65,3
38.66,1
38.67,1
38.68,2
38.69,1
38.7,8
38.71,2
38.73,2
38.75,2
38.76,3
38.78,1
38.79,2
38.8,4
38.81,3
38.82,1
38.83,1
38.84,2
38.85,1
38.86,1
38.87,1
38.88,2
38.89,3
38.9,6
38.91,1
38.95,1
38.96,2
38.97,1
38.98,1
38.99,2
39.0,12
39.01,3
39.02,1
39.04,1
39.05,1
39.06,1
39.08,1
39.09,4
39.1,5
39.13,1
39.14,4
39.15,1
39.17,1
39.18,2
39.19,1
39.2,9
39.21,1
39.22,3
39.23,3
39.26,1
39.27,1
39.28,2
39.29,1
39.3,8
39.31,1
39.32,1
39.34,1
39.35,1
39.36,1
39.37,2
39.38,2
39.4,8
39.41,1
39.42,1
39.43,1
39.45,1
39.46,1
39.48,2
39.49,1
39.5,6
39.51,1
39.52,2
39.53,1
39.54,1
39.55,3
39.56,1
39.57,2
39.59,3
39.6,8
39.62,2
39.63,2
39.64,2
39.65,3
39.66,4
39.67,1
39.69,1
39.7,6
39.72,1
39.73,1
39.74,1
39.75,1
39.76,1
39.78,2
39.79,3
39.8,8
39.81,1
39.82,1
39.83,1
39.84,1
39.86,1
39.87,2
39.88,2
39.9,5
39.91,2
39.92,1
39.96,1
39.97,2
39.99,1
40.0,10
40.02,1
40.05,3
40.08,4
40.1,11
40.11,1
40.12,2
40.13,2
40.14,1
40.18,2
40.19,1
40.2,8
40.21,1
40.22,1
40.24,3
40.26,1
40.27,1
40.3,6
40.36,1
40.37,1
40.38,1
40.4,11
40.41,1
40.42,2
40.43,2
40.44,1
40.45,2
40.46,1
40.48,1
40.49,3
40.5,14
40.53,2
40.54,1
40.56,1
40.58,2
40.6,9
40.61,1
40.62,2
40.63,2
40.64,2
40.68,1
40.7,6
40.71,2
40.73,4
40.74,1
40.75,1
40.77,1
40.78,3
40.8,8
40.84,1
40.85,1
40.86,1
40.87,2
40.88,2
40.9,11
40.91,1
40.92,1
40.93,1
40.96,2
40.97,1
40.99,1
41.0,9
41.02,2
41.03,2
41.04,1
41.05,2
41.07,1
41.1,5
41.13,1
41.14,2
41.18,1
41.19,1
41.2,8
41.22,2
41.25,1
41.26,1
41.28,1
41.29,1
41.3,5
41.32,1
41.33,1
41.34,1
41.36,2
41.37,2
41.38,2
41.39,1
41.4,7
41.41,2
41.43,1
41.44,1
41.45,1
41.48,1
41.5,3
41.52,2
41.53,2
41.54,1
41.56,1
41.57,1
41.59,1
41.6,8
41.61,2
41.62,1
41.64,1
41.65,1
41.67,2
41.7,10
41.73,2
41.74,1
41.75,1
41.78,2
41.8,10
41.87,1
41.9,9
41.91,1
41.92,1
41.93,2
41.95,1
41.96,4
41.98,2
42.0,7
42.01,1
42.02,1
42.05,1
42.07,2
42.08,2
42.1,7
42.12,2
42.15,1
42.18,2
42.2,8
42.21,3
42.22,2
42.23,1
42.24,1
42.29,2
42.3,10
42.32,1
42.34,1
42.39,1
42.4,5
42.41,1
42.42,1
42.45,1
42.49,1
42.5,4
42.51,2
42.57,2
42.58,1
42.6,11
42.61,1
42.63,1
42.64,1
42.67,2
42.7,10
42.71,2
42.72,1
42.74,1
42.77,1
42.78,1
42.79,1
42.8,5
42.81,1
42.84,2
42.86,2
42.9,4
42.93,1
43.0,6
43.01,1
43.08,1
43.1,6
43.13,3
43.14,2
43.19,1
43.2,4
43.21,2
43.22,1
43.23,1
43.24,1
43.26,1
43.27,1
43.3,9
43.31,1
43.38,1
43.4,6
43.41,1
43.43,1
43.44,1
43.45,1
43.46,1
43.48,1
43.5,9
43.52,1
43.54,1
43.58,2
43.59,2
43.6,6
43.63,2
43.67,1
43.7,6
43.72,2
43.76,1
43.78,1
43.8,6
43.84,1
43.86,1
43.87,1
43.88,1
43.9,9
43.91,1
43.96,1
43.97,1
44.0,4
44.01,1
44.02,1
44.04,1
44.06,1
44.07,2
44.1,6
44.18,1
44.19,1
44.2,5
44.22,3
44.23,1
44.26,1
44.28,1
44.3,10
44.31,1
44.32,2
44.33,1
44.34,1
44.36,1
44.38,1
44.4,4
44.42,1
44.43,1
44.46,1
44.49,3
44.5,2
44.51,2
44.52,3
44.54,2
44.55,2
44.56,1
44.59,1
44.6,5
44.61,1
44.62,1
44.63,1
44.66,1
44.68,1
44.7,2
44.72,2
44.73,1
44.75,1
44.76,1
44.77,2
44.79,1
44.8,5
44.83,1
44.85,1
44.86,1
44.9,2
44.97,1
45.0,6
45.01,1
45.02,1
45.04,1
45.05,1
45.08,1
45.1,5
45.12,2
45.16,1
45.17,1
45.2,5
45.23,2
45.25,1
45.26,2
45.29,2
45.3,2
45.32,1
45.34,1
45.38,1
45.4,7
45.44,1
45.46,1
45.48,2
45.49,2
45.5,5
45.51,1
45.54,1
45.55,1
45.58,1
45.6,7
45.61,1
45.62,2
45.65,2
45.68,1
45.7,4
45.72,1
45.8,5
45.84,1
45.86,1
45.88,1
45.9,2
45.92,1
45.96,1
45.99,1
46.0,1
46.02,1
46.09,1
46.1,3
46.12,1
46.13,1
46.15,1
46.16,1
46.2,2
46.21,2
46.22,1
46.24,1
46.3,3
46.32,1
46.35,1
46.37,1
46.39,1
46.4,1
46.47,1
46.5,3
46.56,2
46.57,1
46.58,1
46.59,1
46.6,4
46.65,1
46.67,1
46.7,4
46.76,1
46.77,1
46.8,6
46.84,1
46.86,1
46.88,1
46.9,3
46.91,1
46.92,1
46.98,1
47.0,3
47.09,1
47.1,5
47.16,2
47.18,1
47.19,1
47.2,1
47.23,2
47.26,1
47.28,1
47.29,1
47.3,2
47.4,2
47.42,2
47.44,1
47.45,1
47.5,4
47.51,1
47.59,1
47.6,1
47.63,1
47.64,2
47.7,1
47.75,1
47.78,1
47.8,4
47.82,2
47.83,1
47.9,3
47.91,1
47.95,1
47.97,1
47.98,1
48.0,1
48.02,1
48.03,1
48.04,1
48.06,1
48.1,2
48.16,1
48.2,2
48.22,1
48.26,1
48.3,3
48.35,2
48.4,3
48.43,1
48.47,1
48.5,2
48.51,1
48.56,1
48.57,1
48.6,1
48.62,1
48.66,1
48.67,1
48.7,2
48.73,1
48.76,1
48.79,2
48.8,2
48.81,1
48.82,1
48.89,1
48.9,5
48.96,1
48.97,1
48.98,1
49.0,3
49.01,1
49.05,1
49.11,1
49.17,2
49.2,1
49.21,1
49.22,1
49.24,1
49.26,1
49.28,1
49.29,1
49.3,3
49.31,1
49.32,1
49.33,1
49.35,1
49.4,2
49.45,1
49.5,1
49.53,3
49.54,1
49.6,1
49.69,1
49.7,8
49.71,1
49.72,1
49.73,1
49.77,1
49.78,1
49.8,2
49.82,1
49.88,1
49.93,1
49.94,1
